nextUpDown,pUpDown,ratiotxin,ratiotxout,ratiotxinout,ratiotxBTC,ratioopen,ratiohigh,ratiolow,ratioclose
1,1,-0.079385553,-0.061739831,0.947491105,5.65531079,-0.031799729,-0.060102302,0.008633094,0.004891684
0,1,0.068908419,0.253079796,1.3466917,0.167531521,0.004891684,0.066666667,0.023537803,0.036161335
0,0,0.253932316,-0.081183845,0.783616172,-0.582934253,0.036161335,-0.030612245,-0.038327526,-0.046308725
0,0,-0.225791124,-0.12604854,0.938343558,0.059218646,-0.046308725,-0.036842105,0.007246377,-0.014074595
1,0,0.128390819,0.160438529,1.17750899,0.336402973,-0.014074595,-0.033469945,0.000719424,-0.004282655
0,1,-0.051887306,0.072418483,1.135868962,0.345063893,-0.004282655,-0.00565371,-0.015097052,0.002867384
0,0,-0.082377237,-0.174236452,0.786625605,-0.68677916,0.002867384,0.001421464,-0.01459854,-0.012866333
0,0,0.109777444,0.037525944,1.00161571,1.076009729,-0.012866333,-0.01987225,0,-0.006517017
1,0,-0.055993691,-0.001640394,1.028291351,-0.545286087,-0.006517017,-0.004344678,-0.035555556,-0.040816327
1,1,0.071249552,-0.026209273,0.924520333,4.796196758,-0.040816327,0.011636364,-0.039170507,0.024316109
0,1,0.023284314,0.000823079,0.987665601,-0.171723571,0.024316109,0.056793674,0.074340528,0.027448071
0,0,-0.035057158,0.042641556,1.089797806,-0.799141695,0.027448071,-0.047619048,-0.00297619,-0.011552347
1,0,-0.078980029,-0.016327496,1.01734069,1.43391861,-0.011552347,-0.015714286,0,-0.005843682
0,1,0.101433297,-0.034199342,0.899815245,0.163204873,-0.005843682,0.002177068,0.003731343,0.006612785
1,0,-0.175286398,-0.090954378,0.959266128,-0.607890493,0.006612785,-0.003620565,0.004460967,-0.001459854
1,1,0.10842886,0.074527354,1.057170476,-0.100514008,-0.001459854,0.024709302,0.006661732,0.021929825
0,1,0.154033337,0.137781555,1.12905754,1.622425028,0.021929825,0.043971631,0.011764706,0.005007153
1,0,-0.117554033,-0.132302405,0.859605484,-0.175805735,0.005007153,-0.045516304,0.000726744,-0.012099644
0,1,-0.044802867,0.034481274,1.079138627,0.074230007,-0.012099644,0.00569395,0.005809731,0.004322767
1,0,0.015509694,0.049352919,1.066225992,1.663322072,0.004322767,-0.013446568,-0.03898917,-0.032281205
1,1,-0.099026974,-0.100130864,0.899344953,-0.794799489,-0.032281205,-0.017216643,0.00150263,0.00074129
0,1,-0.151196172,-0.143751102,0.859790596,-0.52387429,0.00074129,-0.005109489,0.009002251,0.002222222
0,0,0.304396843,0.268039115,1.250964375,0.815183455,0.002222222,0.093176816,-0.046096654,-0.013303769
0,0,0.011853315,-0.05032876,0.919221235,-0.089481612,-0.013303769,-0.090604027,0.001558846,-0.019475655
0,0,0.075899939,-0.074835456,0.843912386,-0.261962866,-0.019475655,-0.033210332,-0.105058366,-0.079449962
1,0,-0.122490643,-0.193883679,0.75705378,0.026180109,-0.079449962,-0.071755725,-0.243478261,-0.23153527
0,1,0.073671966,0.091461318,1.105631628,-0.217858695,-0.23153527,-0.083059211,0.065517241,0.160907127
0,0,-0.114000241,0.102541216,1.270043766,0.540073003,0.160907127,-0.014349776,0.024811219,-0.088372093
1,0,-0.071467391,-0.082861089,0.910990542,-0.230455219,-0.088372093,-0.094631483,-0.395789474,-0.331632653
0,1,-0.018144571,0.025234955,1.049094567,-0.038139065,-0.331632653,-0.048241206,0.047038328,0.20610687
1,0,0.083010432,0.055912889,1.041963943,1.817477232,0.20610687,-0.138331573,0.173044925,-0.012658228
0,1,0.268611532,0.142308984,1.074731262,1.381734652,-0.012658228,0.482843137,0.087943262,0.280769231
0,0,-0.095888925,-0.141627477,0.829485511,-0.538544215,0.280769231,-0.140495868,0.238591917,-0.001001001
0,0,-0.088662268,-0.123171746,0.853072349,-0.572200095,-0.001001001,0.009615385,-0.110526316,-0.052104208
1,0,-0.05674039,-0.119553696,0.834253074,-0.297266678,-0.052104208,-0.066666667,0.05443787,0
1,1,0.032519191,0.173298695,1.290356272,-0.100187465,0,0.045918367,0.041526375,0.070824524
1,1,0.009867532,0.190041583,1.309919957,0.465282165,0.070824524,0.096585366,0.036637931,0.066140178
0,1,0.121536608,-0.126157197,0.746790251,-0.252933418,0.066140178,0.057829181,0.114345114,0.032407407
0,0,0.150495286,0.15813253,1.164015813,0.083364035,0.032407407,-0.047939445,0.008395522,-0.017040359
0,0,-0.198962656,-0.13945563,0.905852618,-0.104423428,-0.017040359,-0.019434629,-0.013876041,-0.000912409
1,0,-0.03975654,0.104736595,1.202022844,0.235331619,-0.000912409,-0.004504505,0.014071295,-0.010958904
0,1,0.026837492,0.018914202,1.014652546,0.380828176,-0.010958904,0.068778281,0.001850139,0.075715605
0,0,-0.055555556,-9.26E-05,1.030097226,-0.587281351,0.075715605,-0.010160881,0.052631579,-0.017167382
0,0,0.066193853,0.033611111,1.017350267,0.080425368,-0.017167382,-0.015397776,-0.007894737,-0.012227074
1,0,0.019303509,0.117934247,1.169520431,0.122729597,-0.012227074,-0.00086881,-0.070733864,-0.037135279
0,1,-0.068841971,-0.115990224,0.862517499,0.588519219,-0.037135279,-0.017391304,0.028544244,0.004591368
0,0,0.012367734,-0.031317984,0.947183337,0.265762415,0.004591368,-0.019469027,0.001850139,-0.008226691
0,0,-0.017103298,0.029803958,1.054476653,-0.328425822,-0.008226691,-0.017148014,-0.159741459,-0.109677419
1,0,0.024858445,-0.106587915,0.828966078,-0.250721088,-0.109677419,-0.091827365,-0.16043956,-0.15320911
1,1,-0.142837892,-0.043378763,1.016907621,8.514147129,-0.15320911,-0.078867543,0.062827225,0.050122249
0,1,-0.121364565,-0.054010951,0.980401606,-0.930212743,0.050122249,0.040614709,0.040640394,0.055878929
0,0,0.448201825,0.096656364,0.935687367,0.289850464,0.055878929,-0.022151899,0.023668639,-0.011025358
0,0,-0.035829009,-0.093978991,0.864810437,0.00041918,-0.011025358,-0.029126214,-0.011560694,-0.02006689
1,0,-0.065607381,-0.039364289,0.981370862,0.113540961,-0.02006689,-0.023333333,-0.063157895,-0.067121729
1,1,-0.012205156,-0.020135414,0.97389869,0.233001061,-0.067121729,-0.048919226,0.011235955,0.001219512
0,1,-0.024573095,-0.05431713,0.922987288,-0.221116406,0.001219512,0.041866029,0.016049383,0.052375152
0,0,-0.156703672,-0.101658301,0.942729255,-0.113064333,0.052375152,-0.002296211,0.015795869,-0.018518519
0,0,0.224978903,5.234174977,9.847455564,6.535516116,-0.018518519,-0.02301496,-0.061004785,-0.035377358
0,0,-0.030173602,-0.795927165,0.135361677,0.302669226,-0.035377358,-0.035335689,-0.076433121,-0.069682152
1,0,0.112373917,-0.005781632,0.918257375,0.387945219,-0.069682152,-0.064713065,-0.155862069,-0.098554534
0,1,-0.094508301,-0.076492955,0.937537299,-0.79839656,-0.098554534,-0.007832898,0.066993464,0.048104956
0,0,-0.083638928,-0.061758295,0.954699767,-0.379301591,0.048104956,-0.052631579,-0.003062787,-0.091794159
0,0,0.135293212,0.129904491,1.126014002,0.033677434,-0.091794159,-0.086111111,-0.357910906,-0.229709035
1,0,-0.1875,-0.14375464,0.888088424,-0.33406652,-0.229709035,-0.165653495,0.107655502,-0.051689861
1,1,0.075087602,-0.029348986,0.901100122,2.752040941,-0.051689861,0.347905282,-0.006479482,0.22851153
0,1,0.020487351,0.068719076,1.107041559,-0.384738527,0.22851153,-0.110810811,0.176086957,0.037542662
0,0,-0.00851711,-0.061342593,0.899966581,-0.428594954,0.037542662,-0.075987842,0.053604436,-0.046052632
0,0,-0.048933886,-0.002397589,1.035152865,-0.155977085,-0.046052632,-0.037828947,-0.066666667,-0.031034483
0,0,0.044193548,0.022454165,1.006337439,-0.011211767,-0.031034483,-0.039316239,-0.165413534,-0.138790036
0,0,-0.040932963,-0.069442579,0.908626426,1.254505179,-0.138790036,-0.112099644,0.038288288,-0.004132231
1,0,-0.121597681,-0.110277136,0.898914607,-0.47495502,-0.004132231,-0.012024048,0.019522777,-0.010373444
1,1,0.097543088,0.197680078,1.277131219,-0.156167212,-0.010373444,0.135902637,0.004255319,0.090146751
1,1,0.111426662,0.055401287,1.017200137,0.120015017,0.090146751,0.007142857,0.038135593,0.05
0,1,0.224259732,0.413784252,1.554983203,0.056071475,0.05,0.203900709,0.112244898,0.119047619
0,0,-0.056599141,-0.238482139,0.654832205,0.120018114,0.119047619,-0.073637703,-0.071559633,-0.081833061
1,0,-0.201067153,0.020623473,1.207962169,-0.21435819,-0.081833061,-0.073131955,0.045454545,-0.032085561
0,1,0.030786773,0.168136425,1.244901675,0.109480458,-0.032085561,-0.02058319,0.02268431,0.022099448
0,0,-0.094816688,-0.050594941,0.969869826,-0.327541316,0.022099448,-0.012259194,-0.01663586,-0.014414414
0,0,-0.001047486,0.024223275,1.035137988,0.276143773,-0.014414414,-0.026595745,0,-0.02559415
1,0,-0.014505418,-0.10966581,0.850670163,-0.037123104,-0.02559415,-0.016393443,-0.112781955,-0.08630394
0,1,0.08192942,0.036207195,1.014129132,0.50824074,-0.08630394,-0.05,0.012711864,0.01026694
1,0,-0.013768235,-0.201125724,0.702355822,-0.16829416,0.01026694,-0.031189084,-0.033472803,-0.030487805
1,1,-0.071131793,-0.117614231,0.848761722,-0.066961322,-0.030487805,-0.034205231,0.010822511,0.002096436
0,1,0.049382716,0.020001581,0.99674221,-0.123883164,0.002096436,0.114583333,0.014989293,0.075313808
0,0,-0.083716965,-0.054332662,0.970157738,0.43326915,0.075313808,-0.018691589,0.025316456,-0.021400778
0,0,-0.063081504,-0.054995492,0.951369562,-0.231165564,-0.021400778,-0.028571429,0.010288066,0
0,0,0.295134062,0.238421509,1.194457275,0.268176386,0,-0.011764706,-0.00407332,-0.001988072
0,0,-0.109185708,-0.101687793,0.904614591,0.026190283,-0.001988072,-0.003968254,0.006134969,-0.011952191
0,0,-0.006541573,0.043969751,1.085779424,-0.028175221,-0.011952191,0,-0.018292683,-0.018145161
0,0,0.024432507,0.001568217,0.984251969,0.313568346,-0.018145161,-0.023904382,-0.068322981,-0.028747433
0,0,-0.040257104,0.001342082,1.034133333,-0.284626264,-0.028747433,-0.020408163,-0.16,-0.097251586
1,0,-0.047937963,-0.073566642,0.907684373,-0.25984017,-0.097251586,-0.095833333,0.010582011,-0.06088993
0,1,0.010181414,-0.015110111,0.965482955,0.072708787,-0.06088993,0.011520737,0.04973822,0.02244389
0,0,0.07788162,0.088542517,1.097101662,0.043159034,0.02244389,-0.043280182,0,0
1,0,0.00816049,0.015818277,1.021858656,0.050018914,0,-0.023809524,-0.039900249,-0.041463415
0,1,0.003204047,-0.006199262,0.98648294,-0.033780966,-0.041463415,0.085365854,0.012987013,0.055979644
0,0,-0.162212136,-0.175107679,0.81468671,-0.052933821,0.055979644,-0.056179775,0.025641026,-0.024096386
0,0,0.226123596,0.191123515,1.162638798,-0.089985118,-0.024096386,-0.021428571,-0.0125,-0.014814815
0,0,-0.087056128,-0.034615675,1.010393258,0.381077529,-0.014814815,-0.01459854,-0.060759494,-0.037593985
0,0,-0.107187668,-0.12041024,0.869335557,-0.317785748,-0.037593985,-0.037037037,-0.083557951,-0.072916667
0,0,0.160610319,0.188607032,1.210905021,0.860002252,-0.072916667,-0.041025641,-0.335294118,-0.280898876
0,0,-0.158796056,-0.134791074,0.883533606,-0.292655139,-0.280898876,-0.22459893,0.022123894,-0.0546875
1,0,0.05490438,0.01540592,0.98669855,-0.102696413,-0.0546875,-0.124137931,-0.116883117,-0.061983471
1,1,-0.093762183,-0.097766792,0.899121478,-0.032483375,-0.061983471,-0.059055118,0.088235294,0.035242291
1,1,0.119810712,0.089277279,1.065363881,0.902037001,0.035242291,0.138075314,0.04954955,0.093617021
1,1,-0.017671917,0.007718994,1.028621126,-0.002060234,0.093617021,0.213235294,0.094420601,0.229571984
0,1,0.096597575,0.06549617,1.04104535,0.007825486,0.229571984,-0.03030303,0.156862745,0.003164557
1,0,0.058131241,0.097899838,1.130832841,-0.352069836,0.003164557,-0.003125,-0.159322034,-0.19873817
0,1,-0.119312437,-0.055620954,0.993732045,0.031168475,-0.19873817,-0.047021944,-0.016129032,0.090551181
1,0,0.008802143,-0.073621066,0.86977661,0.126775057,0.090551181,-0.0625,0.086065574,0
1,1,-0.112860395,-0.106214784,0.899078411,0.182666258,0,0.084210526,0.030188679,0.097472924
1,1,0.094291212,0.055419646,1.02486977,-0.108359363,0.097472924,0.051779935,0.062271062,0.049342105
0,1,0.093395858,0.113221004,1.129857354,-0.030248238,0.049342105,0.178461538,0.082758621,0.122257053
0,0,-0.110078628,-0.139505085,0.836598462,-0.516247072,0.122257053,-0.046997389,0.01910828,-0.086592179
0,0,0.040562249,0.081433225,1.116738942,0.83143967,-0.086592179,-0.090410959,-0.040625,-0.006116208
1,0,0.114820533,0.043803787,0.986641814,0.386181336,-0.006116208,0.009036145,0,-0.030769231
0,1,0.037043448,0.023662297,1.011492443,-0.242345991,-0.030769231,0.026865672,0.022801303,0.031746032
0,0,0.043732265,0.012483892,0.983346304,-0.130613906,0.031746032,-0.046511628,-0.012738854,-0.030769231
0,0,0.045897969,0.15400525,1.261000317,0.126283753,-0.030769231,-0.021341463,-0.029032258,-0.012698413
0,0,-0.093577982,-0.111670228,0.873478097,-0.270945618,-0.012698413,-0.018691589,-0.053156146,-0.045016077
1,0,-0.150809717,-0.105222317,0.933611151,-0.21341849,-0.045016077,-0.047619048,0.024561404,-0.003367003
1,1,0.091775924,0.04388171,1.006772356,0.172481999,-0.003367003,0.01,0.010273973,0.016891892
0,1,0.090611354,0.151449697,1.202568415,3.161546449,0.016891892,0.059405941,0.020338983,0.006644518
0,0,0.075742409,0.029437229,0.994152047,-0.125953123,0.006644518,-0.031152648,-0.03986711,-0.02640264
1,0,0.014423077,0.047168489,1.074168798,-0.630782006,-0.02640264,-0.045016077,-0.031141869,-0.037288136
0,1,-0.221372879,-0.243089485,0.74,-0.155486698,-0.037288136,0.047138047,0.007142857,0.084507042
0,0,0.00667583,0.052789813,1.090572716,-0.125392435,0.084507042,0,0.067375887,-0.016233766
0,0,0.048176321,0.031160759,1.018291783,-0.063963364,-0.016233766,-0.019292605,-0.019933555,-0.00990099
1,0,0.099367324,0.098069561,1.09705925,0.427946235,-0.00990099,-0.016393443,-0.288135593,-0.26
1,1,0.033513879,0.073585046,1.104846164,0.009522253,-0.26,-0.17,0.004761905,0.04954955
0,1,-0.009498854,-0.088440544,0.853950042,4.638662415,0.04954955,0.044176707,0.090047393,0.098712446
0,0,-0.180059524,-0.144925339,0.884814556,0.614334363,0.098712446,-0.003846154,-0.134782609,-0.12109375
1,0,0.042347247,0.066483468,1.085416008,0.546360384,-0.12109375,-0.077220077,0.005025126,-0.088888889
0,1,-0.086090153,-0.068323498,0.945059749,-0.186596488,-0.088888889,-0.054393305,0,0.073170732
1,0,0.08488569,0.055401909,1.033924441,-0.626715708,0.073170732,0.10619469,0.075,0
1,1,-0.069268293,-0.065088757,0.938105891,0.100873155,0,-0.076,0.009302326,0.040909091
0,1,0.15115304,0.145931284,1.141971383,1.119798505,0.040909091,0.017316017,0.036866359,0.017467249
1,0,0.019486432,-0.052864131,0.891827927,-0.563303844,0.017467249,0.012765957,0.008888889,0
1,1,-0.103608432,-0.042485838,1.010927256,-0.033609918,0,0.075630252,0.017621145,0.042918455
0,1,0.093264249,0.093353054,1.093421865,-0.282484408,0.042918455,-0.01171875,0.025974026,0.032921811
1,0,-0.133795115,-0.137025543,0.860471685,0.47289808,0.032921811,0,0.016877637,-0.015936255
1,1,0.065025253,0.059566621,1.055309371,0.123073558,-0.015936255,-0.015810277,0.004149378,0.004048583
1,1,0.171705197,0.150378557,1.133592535,1.229152912,0.004048583,0.024096386,0.008264463,0.028225806
1,1,0.081618887,0.073454876,1.066813006,-0.01677479,0.028225806,0.168627451,0.040983607,0.078431373
1,1,0.069067664,0.044890768,1.02494856,0.669174831,0.078431373,0.036912752,0.07480315,0.08
1,1,-0.073647368,0.024212585,1.108406524,-0.677515257,0.08,0.01618123,0.073260073,0.03030303
0,1,-0.005352645,-0.055775056,0.90796921,1.585152195,0.03030303,0,0.034129693,0.019607843
1,0,-0.108736942,-0.093800126,0.917965341,-0.362270154,0.019607843,-0.006369427,-0.092409241,-0.105769231
1,1,-0.043686734,-0.03617054,0.969577618,-0.157658688,-0.105769231,-0.070512821,-0.050909091,0.014336918
1,1,0.15821727,0.161609709,1.164168651,0.006146315,0.014336918,0.010344828,0.0651341,0.017667845
0,1,0.279140612,0.22525433,1.184815305,1.325929556,0.017667845,0.040955631,0.032374101,0.052083333
0,0,-0.231010278,-0.250490884,0.733726008,-0.187374995,0.052083333,0.009836066,0.020905923,-0.01320132
0,0,-0.051344743,0.01758982,1.076124567,-0.181364307,-0.01320132,-0.022727273,-0.017064846,-0.003344482
1,0,-0.039862543,-0.063111438,0.919485531,-0.561335652,-0.003344482,0.009966777,0.017361111,-0.003355705
1,1,0.016105941,0.051503494,1.079171912,-0.439528436,-0.003355705,0.029605263,0,0.026936027
0,1,-0.073441353,-0.084671097,0.907064161,-0.229958052,0.026936027,0.079872204,0.020477816,0.06557377
1,0,-0.075841095,-0.049269924,0.970705916,-0.147200228,0.06557377,-0.026627219,0.030100334,-0.036923077
0,1,0.111888112,0.132217932,1.146768733,-0.522008305,-0.036923077,-0.012158055,0.019480519,0.038338658
1,0,0.052904181,0.005153077,0.972015404,0.227772026,0.038338658,0,-0.047770701,-0.030769231
0,1,-0.147926915,-0.187198432,0.783280507,0.042495173,-0.030769231,-0.012307692,0.040133779,0.015873016
0,0,0.064742268,0.034412392,1.009610521,0.067194136,0.015873016,0.003115265,0.012861736,0
0,0,-0.033113865,0.00071736,1.02989312,-0.247250743,0,0.00310559,0.003174603,0
1,0,-0.072301222,-0.008333333,1.04345711,-0.0866687,0,-0.003095975,0.006329114,-0.003125
1,1,0.261658031,0.237101292,1.219425019,0.458191355,-0.003125,0.149068323,0.003144654,0.103448276
0,1,0.077173169,0.018844496,0.975404613,0.096625664,0.103448276,0.216216216,0.090909091,0.122159091
0,0,-0.114058777,-0.087891605,0.933629475,0.089213088,0.122159091,-0.102222222,0.094827586,-0.015189873
1,0,0.05056482,0.106814431,1.150713686,-0.243674137,-0.015189873,-0.012376238,-0.078740157,0
0,1,-0.030209933,-0.069308337,0.902833516,-0.380316295,0,-0.010025063,0.085470085,0.015424165
1,0,-0.180218233,-0.178391576,0.823006466,0.156311453,0.015424165,0.005063291,0.010498688,-0.002531646
0,1,0.134821812,0.169390788,1.195744681,-0.02406754,-0.002531646,0.105793451,-0.018181818,0.07106599
1,0,0.067158532,0.058211563,1.051738297,1.298300892,0.07106599,-0.018223235,0.007936508,-0.047393365
1,1,-0.076227619,-0.104165103,0.875325351,-0.043095054,-0.047393365,-0.048723898,0.039370079,0.012437811
0,1,-0.040491268,-0.018848957,0.997918525,-0.579751992,0.012437811,0.036585366,0.007575758,0.029484029
1,0,0.0424,0.050034153,1.055721097,0.796167547,0.029484029,0.018823529,0.032581454,-0.00477327
1,1,-0.030890253,-0.054480403,0.928168219,-0.439404229,-0.00477327,-0.006928406,-0.014563107,0.019184652
1,1,0.017026331,-0.025197798,0.942374943,-0.051946627,0.019184652,0.160465116,0.034482759,0.110588235
0,1,-0.026474596,0.070577856,1.151016457,0.284502808,0.110588235,0.102204409,0.097619048,0.116525424
0,0,0.081783643,0.016810878,0.971264368,-0.244237118,0.116525424,-0.005454545,0.041214751,-0.009487666
1,0,0.067097967,0.09717157,1.120652331,0.030889563,-0.009487666,-0.032906764,-0.03125,-0.0651341
1,1,-0.007275247,-0.049416457,0.919253059,0.479610063,-0.0651341,0.077504726,0.021505376,0.141393443
0,1,0.220380387,0.228455979,1.234939759,0.72370809,0.141393443,0.266666667,0.172631579,0.247755835
1,0,-0.050042894,-0.041874881,0.964605786,-0.112371913,0.247755835,-0.001385042,0.1005386,-0.035971223
1,1,-0.111228176,-0.112365485,0.886745854,-0.47904584,-0.035971223,-0.026352288,0.040783034,0.01641791
0,1,0.084504657,0.195165489,1.281830239,0.121960246,0.01641791,0.025641026,0.054858934,0.044052863
1,0,-0.045596502,-0.109901052,0.847490947,0.253437319,0.044052863,-0.001388889,-0.136701337,-0.109704641
1,1,0.092441099,0.099209956,1.104260774,-0.124394022,-0.109704641,-0.041724618,0.032702238,0.004739336
0,1,0.069192751,0.057626256,1.049087894,-0.001959219,0.004739336,0.03628447,0.068333333,0.08490566
0,0,-0.062053509,-0.085518403,0.896827906,-0.073255764,0.08490566,-0.019607843,-0.010920437,-0.014492754
1,0,0.022550777,0.040378798,1.05440658,0.128273875,-0.014492754,-0.028571429,0.009463722,-0.057352941
1,1,-0.005841975,0.018900126,1.037780007,-0.158118869,-0.057352941,0.022058824,-0.028125,0.053042122
0,1,-0.07271926,-0.123642906,0.839132302,-0.20171685,0.053042122,0.018705036,0.083601286,0.037037037
0,0,0.104879594,0.211808014,1.298182749,0.583655095,0.037037037,0.015536723,-0.034124629,-0.045714286
1,0,-0.031832521,-0.084355649,0.8795347,0.012608419,-0.045714286,-0.033379694,-0.287250384,-0.161676647
1,1,-0.015550948,-0.011037387,0.99237839,-0.145977949,-0.161676647,0,0.099137931,0.057142857
1,1,0.038363171,0.047932391,1.055116332,0.067810759,0.057142857,-0.084892086,0.150980392,0.074324324
